period_name,origin_name,destination_name,product_name,transport_mode,lane_status,mode_selection_rule,variable_transport_cost,variable_transport_cost_basis,transport_time,transport_time_basis,distance,distance_basis
,SUP_30,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_30,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_22,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_327,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_348,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_17,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_62,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_140,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_299,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_99,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_150,ODC_RAMOS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,DC_HAMTRAMCK,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DETROIT,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_GRAND_RAPIDS,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_DAYTON,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
,SUP_37,ODC_NASHVILLE,,,Include,To Optimize,1,quantity-distance,,,,
